weight,age,voted,party,registered,method_vote
1.68978539341127,48,yes,Independent,Yes,Voted by mail or absentee
0.215521861450849,35,no,NAorMissing,DontKnow,Dontknow_skipped_notasked
0.755582863560767,48,yes,Republican,Yes,In person early
1.76457376783224,56,yes,Independent,Yes,In person early
0.0381083819714041,56,yes,Independent,Yes,In person on election day
0.990920728160332,70,yes,Democrat,Yes,In person early
1.29693667419935,57,yes,Democrat,Yes,Voted by mail or absentee
0.383375178559969,62,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.172471745932554,47,yes,Independent,Yes,In person early
3.28838181745104,45,yes,Independent,Yes,In person on election day
0.197890558601,53,NAorMissing,NAorMissing,Yes,In person on election day
1.00963740872565,41,yes,Republican,Yes,Voted by mail or absentee
0.403897941912543,67,yes,Independent,Yes,In person early
1.09988143263215,52,yes,Republican,Yes,In person on election day
0.811650111207424,65,yes,Independent,Yes,Voted by mail or absentee
0.684462988491219,68,yes,Republican,Yes,Voted by mail or absentee
0.319022913425288,69,yes,Republican,Yes,In person early
0.46580490681188,66,yes,Republican,Yes,In person on election day
0.594034150682406,63,yes,Independent,Yes,Voted by mail or absentee
0.59785409283737,57,yes,Democrat,Yes,In person on election day
0.424500129676868,67,yes,Republican,Yes,In person early
0.553089980519558,52,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.510652852642594,61,yes,Independent,Yes,In person early
1.22873821890268,70,yes,Independent,Yes,In person early
0.720326792482919,76,yes,Republican,Yes,In person early
0.0681967280762557,60,no,Other,No,Dontknow_skipped_notasked
1.64905517992661,65,yes,Democrat,Yes,In person early
0.32113142783596,53,NAorMissing,NAorMissing,Yes,In person early
0.797890905824209,71,yes,Independent,Yes,In person early
2.59613077562394,40,yes,Republican,Yes,In person early
1.33020990237852,39,yes,Independent,Yes,In person on election day
1.06050816153363,67,yes,Republican,Yes,In person early
0.361918382690301,68,yes,Republican,Yes,In person early
0.758645864875314,66,yes,Democrat,Yes,Voted by mail or absentee
0.262494274071063,64,yes,Republican,Yes,In person early
1.13244869888413,59,yes,Independent,Yes,In person on election day
1.70746942611261,38,yes,Republican,Yes,In person early
0.478727932327708,75,yes,Republican,Yes,In person on election day
1.06609725691044,62,yes,Republican,Yes,Voted by mail or absentee
0.629283028934652,57,yes,Independent,Yes,In person early
0.525132239027042,67,yes,Independent,Yes,In person on election day
0.942201556263733,59,yes,Independent,Yes,In person early
1.54024023021936,70,yes,Republican,Yes,In person early
0.86395451924489,52,yes,Democrat,Yes,In person early
0.626828066775407,65,yes,Democrat,Yes,In person on election day
0.143743095744697,67,yes,Republican,Yes,Voted by mail or absentee
0.48623921587034,75,yes,Independent,Yes,In person on election day
1.39555388725925,64,yes,Republican,Yes,In person on election day
0.977039150133158,62,yes,Independent,Yes,In person on election day
0.225976075851434,66,yes,Democrat,Yes,Voted by mail or absentee
0.441504097593958,61,NAorMissing,NAorMissing,Yes,In person early
0.406211950595144,69,yes,Republican,Yes,In person early
1.9441082370085,58,yes,Independent,Yes,Voted by mail or absentee
0.680624553304246,69,yes,Republican,Yes,In person on election day
0.282909136458195,69,no,NAorMissing,Yes,In person early
0.880601873824159,56,yes,Independent,Yes,Voted by mail or absentee
0.590055513431973,49,yes,Independent,Yes,In person early
0.296968495524749,62,yes,Republican,Yes,In person early
0.401661928044622,67,yes,Democrat,Yes,In person early
1.64200267469941,76,yes,Republican,Yes,Voted by mail or absentee
0.608641206104341,39,NAorMissing,NAorMissing,Yes,In person early
5.44500874772907,28,yes,Republican,Yes,In person on election day
1.35473383034842,28,yes,Republican,Yes,In person early
0.59785409283737,52,yes,Independent,Yes,In person on election day
0.455184524221949,66,yes,Independent,Yes,Voted by mail or absentee
0.628430775090249,71,yes,Republican,Yes,In person early
0.0643067056902029,67,yes,Independent,Yes,In person early
0.722038894801462,68,yes,Democrat,Yes,In person early
0.785569251539148,61,yes,Independent,Yes,In person early
0.699387729143117,64,yes,Democrat,Yes,In person early
0.67212352240573,61,yes,Independent,Yes,In person early
1.40461992398938,52,yes,Republican,Yes,In person early
0.548328283014398,52,NAorMissing,NAorMissing,Yes,In person early
0.978155311681672,67,yes,Independent,Yes,Voted by mail or absentee
0.228377559423293,39,NAorMissing,NAorMissing,Yes,In person on election day
0.950987807293354,63,yes,Independent,Yes,Voted by mail or absentee
0.604428828288974,79,yes,Independent,Yes,In person early
0.596307714990199,60,yes,Independent,Yes,Dontknow_skipped_notasked
1.07643899954354,56,yes,Democrat,Yes,Voted by mail or absentee
1.00283808033589,63,yes,Republican,Yes,In person on election day
1.50604821007674,28,yes,Independent,Yes,In person on election day
0.0681967280762557,56,no,NAorMissing,Yes,In person early
0.761238629511456,60,yes,Republican,Yes,Voted by mail or absentee
3.95135075721298,38,yes,Republican,Yes,In person on election day
0.871765490951357,66,yes,Independent,Yes,Voted by mail or absentee
0.306559718536718,66,NAorMissing,NAorMissing,Yes,In person early
0.334468512413705,53,yes,Independent,Yes,In person early
0.488029862453148,69,yes,Republican,Yes,In person early
0.187419251730449,54,yes,Independent,Yes,In person on election day
2.18187464756141,66,no,Republican,No,Dontknow_skipped_notasked
0.257530189434857,78,yes,Independent,Yes,Voted by mail or absentee
0.501084932276022,74,yes,Republican,Yes,In person early
0.856775063408312,52,yes,Democrat,Yes,Voted by mail or absentee
4.64688397460277,44,yes,Independent,Yes,Voted by mail or absentee
0.82431604924071,67,yes,Independent,Yes,In person early
0.495505607457643,50,yes,Independent,Yes,In person early
1.05782567730519,50,yes,Independent,Yes,In person early
0.368776317913611,61,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.506580011802612,57,NAorMissing,NAorMissing,Yes,In person early
0.682781389043061,58,yes,Republican,Yes,In person early
0.364212661541321,67,yes,Independent,Yes,Voted by mail or absentee
0.621430447129565,69,yes,Independent,Yes,In person on election day
0.88845726017461,63,yes,Independent,Yes,In person on election day
0.718963118591709,67,yes,Independent,Yes,Voted by mail or absentee
3.80902947294919,29,yes,Independent,Yes,Voted by mail or absentee
1.20067243608084,73,yes,Republican,Yes,Voted by mail or absentee
0.790545760056087,52,yes,Independent,Yes,In person on election day
1.30812089760067,50,yes,Independent,Yes,In person early
1.19517158919576,44,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.177821173711859,38,yes,Independent,Yes,In person early
0.420180828344536,62,yes,Independent,Yes,Voted by mail or absentee
2.24183852241687,60,yes,Independent,Yes,In person early
0.684462988491219,63,yes,Independent,Yes,In person on election day
0.629283028934652,65,yes,Independent,Yes,In person on election day
0.760320726703315,65,yes,Democrat,Yes,Voted by mail or absentee
0.737935127456161,62,yes,Independent,Yes,In person early
0.75013034314454,28,yes,Independent,Yes,In person early
0.155741525316331,64,yes,Democrat,Yes,In person early
0.972881835955981,51,yes,Republican,Yes,In person early
0.691751700455296,77,yes,Independent,Yes,Voted by mail or absentee
0.93243329017955,53,yes,Republican,Yes,In person early
0.510652852642594,62,yes,Republican,Yes,In person early
0.760320726703315,63,yes,Independent,Yes,In person early
0.876517775118018,58,yes,Republican,Yes,In person early
0.772024407967119,42,yes,Independent,Yes,In person on election day
0.787116590540851,64,yes,Independent,Yes,In person early
1.77330716390605,48,NAorMissing,NAorMissing,Yes,Dontknow_skipped_notasked
1.25549705821754,44,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
1.52093904974494,59,yes,Democrat,Yes,Voted by mail or absentee
0.155741525316331,62,yes,Democrat,Yes,In person early
0.796917800931692,57,yes,Democrat,Yes,In person early
0.437599770769807,54,no,NAorMissing,Yes,In person early
0.60389036518723,60,yes,Independent,Yes,In person early
0.378750654501241,61,yes,Independent,Yes,In person early
1.33515632692191,47,yes,Republican,Yes,In person early
0.680624553304246,57,yes,Democrat,Yes,Voted by mail or absentee
0.527212426764241,72,yes,Democrat,Yes,In person on election day
0.533284328718415,64,yes,Democrat,Yes,Voted by mail or absentee
3.67893409272238,47,yes,Independent,Yes,In person on election day
0.641514912932874,65,yes,Independent,Yes,In person on election day
1.9030573650262,41,NAorMissing,NAorMissing,Yes,In person early
1.90890286134734,70,yes,Independent,Yes,Voted by mail or absentee
0.97371137293113,60,yes,Independent,Yes,Voted by mail or absentee
0.409461605860758,68,yes,Democrat,Yes,In person early
0.363797062746897,57,yes,Independent,Yes,Voted by mail or absentee
0.526073790628637,79,yes,Republican,Yes,In person on election day
0.18055297614622,77,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.475898364662644,61,yes,Republican,Yes,In person on election day
0.358102481954243,54,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.955502112049332,71,yes,Independent,Yes,Voted by mail or absentee
0.361918382690301,69,yes,Independent,Yes,In person early
0.832236170451904,67,yes,Republican,Yes,In person on election day
1.13251055191095,66,yes,Independent,Yes,Voted by mail or absentee
0.80045710315098,68,yes,Independent,Yes,Voted by mail or absentee
1.46584568488951,51,yes,Independent,Yes,In person on election day
0.209033671331166,33,yes,Republican,Yes,In person early
1.25549705821754,37,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.751871026224058,49,no,NAorMissing,Yes,In person early
1.38663425221315,65,yes,Democrat,Yes,In person on election day
0.513324832337178,61,no,Other,Yes,Voted by mail or absentee
0.690513623339364,65,yes,Independent,Yes,Voted by mail or absentee
0.552825738459078,56,yes,Independent,Yes,Voted by mail or absentee
1.19405667224725,70,yes,Republican,Yes,In person early
0.947309007380717,55,yes,Republican,Yes,In person early
0.373070898487085,69,yes,Independent,Yes,Voted by mail or absentee
0.416562879407078,30,no,NAorMissing,Yes,In person early
0.278483094449924,66,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.670269472683277,47,yes,Independent,Yes,In person early
1.51176261500774,49,yes,Republican,Yes,In person on election day
0.501136390372319,60,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
1.32602662086655,61,yes,Independent,Yes,Voted by mail or absentee
0.656164546665632,63,yes,Republican,Yes,In person early
0.181470604125545,42,NAorMissing,NAorMissing,Yes,In person early
3.9827117916523,40,yes,Republican,Yes,Voted by mail or absentee
0.341481892918239,60,no,NAorMissing,Yes,In person early
1.01280902206684,47,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.742267586725828,67,yes,Democrat,Yes,In person early
0.510652852642594,59,yes,Democrat,Yes,In person early
0.742267586725828,57,yes,Independent,Yes,In person early
0.623197093508561,53,yes,Independent,Yes,Voted by mail or absentee
1.21571544964131,49,yes,Republican,Yes,Voted by mail or absentee
1.38281214557507,48,yes,Independent,Yes,In person early
0.524044337963465,66,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
1.02854917875482,55,yes,Independent,Yes,Voted by mail or absentee
7.42338848612301,39,yes,Independent,Yes,In person on election day
1.42628960228795,57,yes,Independent,Yes,Voted by mail or absentee
2.56476996097924,49,yes,Independent,Yes,In person on election day
0.632379386449514,53,yes,Independent,Yes,In person on election day
0.789035595787596,28,yes,Independent,Yes,In person early
0.998782236393467,47,yes,Independent,No,Dontknow_skipped_notasked
0.248410324870909,31,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.230675651792542,67,yes,Independent,Yes,In person on election day
0.237485965653566,47,yes,Independent,No,Dontknow_skipped_notasked
0.368775201486195,49,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.206007271136738,85,yes,Independent,Yes,Voted by mail or absentee
0.525132239027042,53,yes,Independent,Yes,Voted by mail or absentee
1.18660522150261,59,yes,Independent,Yes,Voted by mail or absentee
2.18187464756141,56,no,NAorMissing,No,Dontknow_skipped_notasked
0.349635714307234,65,yes,Democrat,Yes,In person early
0.0801041808130981,62,NAorMissing,NAorMissing,Yes,In person early
0.46580490681188,62,yes,Democrat,Yes,Voted by mail or absentee
1.32721757151767,46,yes,Independent,Yes,In person on election day
0.271562883222577,72,yes,Republican,Yes,Voted by mail or absentee
0.363797062746897,62,yes,Republican,Yes,Voted by mail or absentee
1.97830711403896,47,yes,Democrat,Yes,In person early
3.18200117395662,39,yes,Independent,Yes,In person early
0.225624910197905,60,yes,Democrat,Yes,In person early
0.308916794376179,57,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.937445215961903,62,yes,Democrat,Yes,Voted by mail or absentee
4.46154110168459,48,yes,Independent,Yes,Voted by mail or absentee
1.05886155967523,45,yes,Independent,Yes,In person early
0.681914525871943,78,yes,Independent,Yes,Voted by mail or absentee
2.49107368921028,33,no,Other,Yes,Voted by mail or absentee
5.83927483155694,29,yes,Independent,Yes,In person on election day
0.453734423878536,66,NAorMissing,NAorMissing,Yes,In person early
0.335068207766878,70,yes,Democrat,Yes,In person early
0.321644315713808,60,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.25102499202062,67,yes,Republican,Yes,In person early
0.845821568850673,81,yes,Democrat,Yes,Voted by mail or absentee
0.605954234056036,56,yes,Republican,Yes,In person early
0.48659186711506,67,yes,Independent,Yes,Voted by mail or absentee
0.119052307934846,66,no,NAorMissing,Yes,In person early
0.682781389043061,62,yes,Independent,Yes,Voted by mail or absentee
0.769631437709619,56,yes,Republican,Yes,In person early
0.225976075851434,59,yes,Democrat,Yes,In person on election day
0.702059918466487,70,yes,Independent,Yes,Voted by mail or absentee
0.741420593892362,63,yes,Independent,Yes,Voted by mail or absentee
0.267276492926283,61,yes,Democrat,Yes,Voted by mail or absentee
8.85554899281939,36,yes,Republican,Yes,In person early
0.682676084782096,38,yes,Republican,Yes,In person on election day
1.48167752693927,45,yes,Independent,Yes,In person on election day
0.126805271688615,52,NAorMissing,NAorMissing,Yes,In person on election day
0.682140332833377,58,yes,Republican,Yes,In person early
0.39787770467264,50,yes,Democrat,Yes,In person early
0.897608778546343,70,yes,Republican,Yes,In person early
0.0875295481053674,62,NAorMissing,NAorMissing,Yes,In person early
6.37968238083059,45,yes,Republican,Yes,In person on election day
0.606056526694654,66,yes,Democrat,Yes,In person early
0.283444504171606,69,yes,Republican,Yes,Voted by mail or absentee
0.533878249150145,71,yes,Independent,Yes,In person on election day
4.99945169174002,39,yes,Independent,Yes,In person on election day
1.00084969861285,79,yes,Independent,Yes,In person on election day
0.143743095744697,67,yes,Republican,Yes,Voted by mail or absentee
1.07764805121956,90,yes,Republican,Yes,In person on election day
0.573328594134421,75,yes,Independent,Yes,In person early
0.717816673745242,60,yes,Independent,Yes,Voted by mail or absentee
0.463932675419326,69,NAorMissing,NAorMissing,Yes,In person early
0.411256305672036,55,yes,Democrat,Yes,Voted by mail or absentee
0.238079074746337,52,no,Other,Yes,In person early
0.63550920711258,70,yes,Republican,Yes,Voted by mail or absentee
0.484455814061983,82,yes,Republican,Yes,In person early
0.13529087193844,80,yes,Independent,Yes,Voted by mail or absentee
1.27034860577113,60,yes,Independent,Yes,Voted by mail or absentee
0.718963118591709,68,yes,Independent,Yes,Voted by mail or absentee
0.586673694365742,79,yes,Republican,Yes,Voted by mail or absentee
0.120199375546301,63,yes,Independent,Yes,In person on election day
1.04679523545117,49,NAorMissing,NAorMissing,Yes,In person early
1.64200267469941,72,yes,Republican,Yes,Voted by mail or absentee
0.572151640197098,64,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.413407436318048,78,yes,Republican,Yes,Voted by mail or absentee
0.489720900661903,61,yes,Independent,Yes,In person early
0.647688256609984,74,yes,Independent,Yes,Voted by mail or absentee
0.358102481954243,68,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
2.43021322784374,38,yes,Independent,Yes,Voted by mail or absentee
1.38159442323517,53,yes,Independent,Yes,Voted by mail or absentee
3.14696640032171,67,yes,Democrat,Yes,In person early
0.191993633111679,73,yes,Independent,Yes,Voted by mail or absentee
1.05553250369038,80,yes,Republican,Yes,Voted by mail or absentee
1.71706190396151,70,yes,Republican,Yes,Voted by mail or absentee
0.928770016372009,77,yes,Republican,Yes,In person on election day
0.0607101080398012,57,NAorMissing,NAorMissing,Yes,In person early
1.88658827625636,52,yes,Republican,Yes,In person early
0.913508530290519,92,yes,Democrat,Yes,Voted by mail or absentee
0.349635714307234,65,yes,Republican,Yes,In person on election day
0.257735363152682,33,yes,Independent,Yes,Voted by mail or absentee
1.33866540580522,76,yes,Republican,Yes,Voted by mail or absentee
0.597655926439387,38,NAorMissing,NAorMissing,Yes,In person early
1.87371641142262,41,yes,Independent,Yes,In person early
1.75377820908588,63,yes,Independent,Yes,In person early
1.67987586070287,52,yes,Independent,Yes,Voted by mail or absentee
0.455184524221949,67,yes,Independent,Yes,Voted by mail or absentee
0.890644941428989,70,yes,Republican,Yes,In person early
0.558164251231455,57,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.937792937785327,75,yes,Republican,Yes,In person early
0.120199375546301,65,yes,Republican,Yes,In person early
2.50514062120204,53,yes,Independent,Yes,In person on election day
1.18603693475292,41,yes,Independent,Yes,In person on election day
1.61431610721149,33,yes,Independent,Yes,In person on election day
0.733876192380962,63,yes,Republican,Yes,In person early
0.565753985778426,49,yes,Independent,Yes,In person early
0.905468575726461,28,yes,Independent,Yes,In person early
0.533878249150145,73,yes,Independent,Yes,Voted by mail or absentee
1.53665908162525,30,yes,Independent,Yes,Voted by mail or absentee
0.161129837184026,52,yes,Independent,Yes,In person early
0.331275578803357,42,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.66539221083247,32,yes,Independent,Yes,In person early
0.753890924543011,65,NAorMissing,NAorMissing,Yes,In person on election day
2.38548913289114,47,yes,Independent,Yes,In person early
1.76961242324199,27,NAorMissing,NAorMissing,Yes,In person on election day
1.73137376006425,25,yes,Republican,Yes,In person on election day
1.03902114498214,80,NAorMissing,NAorMissing,Yes,In person early
0.880601873824159,67,yes,Democrat,Yes,In person on election day
1.30004366882766,49,yes,Democrat,Yes,In person early
1.54131715761701,62,yes,Republican,Yes,In person on election day
3.59584236174221,32,yes,Independent,Yes,In person on election day
1.1246238442869,53,yes,Independent,Yes,In person on election day
0.605954234056036,53,yes,Republican,Yes,In person early
2.11746667036752,48,NAorMissing,NAorMissing,Yes,In person early
0.923615977955693,30,yes,Independent,Yes,In person early
0.568319010329214,68,NAorMissing,NAorMissing,Yes,In person early
2.38548913289114,47,yes,Independent,Yes,In person early
0.817802090105491,67,yes,Independent,Yes,In person early
1.65134751336971,23,yes,Democrat,Yes,Voted by mail or absentee
2.05975756854358,61,no,NAorMissing,Yes,Voted by mail or absentee
1.56190006078742,38,NAorMissing,NAorMissing,Yes,In person early
0.823375431869422,69,yes,Independent,Yes,Voted by mail or absentee
0.389415384225905,81,NAorMissing,NAorMissing,Yes,In person early
5.56823180369823,23,yes,Republican,Yes,Voted by mail or absentee
2.08025109915162,49,yes,Republican,Yes,In person on election day
0.630411320819468,71,yes,Democrat,Yes,In person early
0.798508469138786,68,yes,Independent,Yes,In person early
9.62167802884536,44,yes,Independent,Yes,In person on election day
0.551148292283453,68,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
1.43382122682816,73,yes,Republican,Yes,Voted by mail or absentee
0.933983890120393,58,NAorMissing,NAorMissing,Yes,In person on election day
0.637107747566706,42,yes,Independent,Yes,In person early
1.65636530769759,39,yes,Democrat,Yes,In person early
3.15305985953119,52,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
4.67314934851138,28,yes,Independent,Yes,In person early
1.15859416022532,48,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.133481761132906,49,NAorMissing,NAorMissing,Yes,In person early
0.308566079673516,30,yes,Republican,Yes,In person early
0.112884620148112,67,NAorMissing,NAorMissing,Yes,In person early
0.782265499570405,30,yes,Republican,Yes,In person early
0.667819771706464,29,NAorMissing,NAorMissing,Yes,In person on election day
1.19111005740971,80,yes,Republican,Yes,In person on election day
0.435312180745492,53,NAorMissing,NAorMissing,Yes,In person early
0.124182745068859,27,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.723354568999971,57,NAorMissing,NAorMissing,Yes,In person early
0.47285764913283,62,yes,Independent,Yes,In person early
1.21709373116472,26,yes,Independent,Yes,In person on election day
0.666574163341087,38,NAorMissing,NAorMissing,Yes,In person early
0.859994209892529,27,yes,Independent,Yes,Voted by mail or absentee
0.144205362128217,44,yes,Independent,Yes,In person early
1.47521661394628,71,yes,Independent,Yes,In person on election day
0.500558531754897,73,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
1.57917833725544,41,yes,Independent,Yes,Voted by mail or absentee
0.228553282503282,76,yes,Republican,Yes,In person early
1.06717462959259,68,yes,Independent,Yes,In person on election day
2.33418699091958,72,NAorMissing,NAorMissing,Yes,In person early
0.464090207453519,34,no,NAorMissing,Yes,In person on election day
0.383050752187326,70,yes,Republican,Yes,Voted by mail or absentee
0.726928715033585,63,yes,Independent,Yes,Voted by mail or absentee
2.05975756854358,69,no,NAorMissing,Yes,In person early
1.42893765835521,79,yes,Independent,Yes,Dontknow_skipped_notasked
0.642343048620789,75,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.797679089003929,60,NAorMissing,NAorMissing,Yes,In person on election day
1.03957892606036,33,yes,Democrat,Yes,In person on election day
0.314394336804318,82,yes,Democrat,Yes,Voted by mail or absentee
0.211830044042756,61,yes,Independent,Yes,In person early
0.394511667407271,69,yes,Independent,Yes,Voted by mail or absentee
0.577661598011985,67,yes,Independent,Yes,In person early
0.724504140769466,40,NAorMissing,NAorMissing,Yes,In person on election day
0.799561757805986,71,yes,Independent,Yes,In person early
0.756996644711658,65,yes,Independent,Yes,In person early
0.425192032597063,89,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
1.33541372286288,71,yes,Republican,Yes,In person on election day
1.1794314373283,49,yes,Independent,Yes,In person early
0.664556517257824,73,yes,Republican,Yes,In person early
0.13529087193844,79,yes,Independent,Yes,Voted by mail or absentee
1.63904216736346,66,yes,Independent,Yes,In person on election day
0.206007271136738,72,yes,Independent,Yes,Voted by mail or absentee
1.17811572327294,73,yes,Republican,Yes,Voted by mail or absentee
1.43883859350259,54,yes,Independent,Yes,In person early
0.81889478091885,83,yes,Republican,Yes,In person early
0.542025202463978,49,NAorMissing,NAorMissing,DontKnow,Dontknow_skipped_notasked
0.562495594306276,76,no,NAorMissing,Yes,Voted by mail or absentee
3.66021106551937,40,yes,Independent,Yes,In person early
2.91300888805959,70,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
2.27644559748846,71,yes,Independent,Yes,Voted by mail or absentee
0.72709825935774,75,yes,Independent,Yes,In person early
0.593227822203665,58,no,NAorMissing,Yes,In person early
0.466998645797005,76,yes,Democrat,Yes,In person early
1.51546676020987,30,NAorMissing,NAorMissing,Yes,In person early
0.19587601927194,57,yes,Independent,Yes,In person on election day
1.15796840114306,71,yes,Republican,Yes,In person on election day
0.573328594134421,89,yes,Republican,Yes,In person early
2.61334504613997,43,yes,Independent,Yes,In person on election day
0.637154467873545,42,yes,Independent,Yes,In person early
0.25102499202062,55,yes,Democrat,Yes,In person early
0.471818612432763,40,NAorMissing,NAorMissing,Yes,In person on election day
0.104546382960517,74,NAorMissing,NAorMissing,Yes,In person early
0.423823876485847,66,yes,Republican,Yes,In person on election day
0.441700771737809,35,NAorMissing,NAorMissing,Yes,In person on election day
0.0793407545944127,63,NAorMissing,NAorMissing,Yes,In person early
0.61483830736147,70,yes,Independent,Yes,Voted by mail or absentee
0.655430578440577,78,yes,Democrat,Yes,In person on election day
0.194042581075085,46,yes,Independent,Yes,In person on election day
4.7958519769945704,38,yes,Independent,Yes,Voted by mail or absentee
0.276658512595222,69,NAorMissing,NAorMissing,Yes,In person early
0.708160248116261,72,yes,Independent,Yes,In person on election day
0.295191841085207,49,yes,Independent,Yes,Voted by mail or absentee
0.381072644383584,76,yes,Democrat,Yes,In person early
1.15641979407832,70,NAorMissing,NAorMissing,Yes,In person early
0.877675111229798,70,yes,Independent,Yes,In person early
0.436109314076662,61,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.626822582132808,65,NAorMissing,NAorMissing,Yes,In person early
0.913427535226145,82,yes,Republican,Yes,Voted by mail or absentee
1.02874822173963,70,yes,Independent,Yes,Voted by mail or absentee
0.37075375310236097,34,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.143743095744697,65,yes,Republican,Yes,In person on election day
0.387850453545133,73,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.727162732310494,77,yes,Republican,Yes,In person early
0.436109314076662,56,NAorMissing,NAorMissing,Yes,In person on election day
0.25102499202062,66,yes,Independent,Yes,In person early
0.231507209388821,65,yes,Republican,Yes,In person early
1.1002348822424,31,yes,Independent,Yes,In person early
0.514644154721155,64,yes,Independent,Yes,In person early
0.790545760056087,65,yes,Independent,Yes,Voted by mail or absentee
0.0921619844514915,70,no,NAorMissing,Yes,Dontknow_skipped_notasked
4.90323110306477,54,yes,Independent,Yes,In person on election day
0.727710536677809,47,NAorMissing,NAorMissing,Yes,In person early
0.55173644781406606,39,yes,Independent,Yes,In person early
0.635451119487525,46,NAorMissing,NAorMissing,Yes,In person early
1.07481006661477,45,yes,Republican,Yes,Voted by mail or absentee
1.35216515173146,52,yes,Independent,Yes,Voted by mail or absentee
0.508993240172971,35,no,NAorMissing,Yes,In person early
0.321106974096771,78,yes,Republican,Yes,In person early
0.368776317913611,63,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.220850385868905,31,yes,Independent,Yes,In person on election day
0.446022511896816,59,NAorMissing,NAorMissing,Yes,In person on election day
0.911615636664476,65,yes,Independent,Yes,Voted by mail or absentee
1.43883859350259,54,yes,Independent,Yes,In person early
0.667228634511065,75,yes,Republican,Yes,Voted by mail or absentee
0.766317599146919,51,yes,Independent,Yes,In person early
0.119052307934846,61,NAorMissing,NAorMissing,Yes,In person early
0.762576483106257,59,NAorMissing,NAorMissing,Yes,In person on election day
0.225624910197905,65,yes,Republican,Yes,In person early
0.720687683969443,72,yes,Independent,Yes,Voted by mail or absentee
1.75108766941735,41,NAorMissing,NAorMissing,Yes,In person on election day
0.533878249150145,70,yes,Independent,Yes,Voted by mail or absentee
0.581992913233697,71,yes,Republican,Yes,In person on election day
1.1011379282013,57,yes,Democrat,Yes,In person early
1.2334161141555,71,no,NAorMissing,Yes,In person on election day
0.63791618029326,59,yes,Independent,Yes,In person on election day
0.403897941912543,64,yes,Republican,Yes,In person on election day
0.379669557499416,48,yes,Independent,Yes,Voted by mail or absentee
0.792290609022736,27,yes,Republican,Yes,Voted by mail or absentee
0.531367117924742,60,yes,Independent,Yes,In person early
1.14823450418941,31,NAorMissing,NAorMissing,Yes,In person early
2.0275128285617,71,yes,Republican,Yes,Voted by mail or absentee
0.841225792279072,58,yes,Republican,Yes,In person early
1.19230465477051,71,yes,Independent,Yes,In person on election day
1.00194562002506,61,yes,Democrat,Yes,Voted by mail or absentee
0.885489410814012,28,yes,Republican,Yes,In person on election day
3.80934010626149,27,NAorMissing,NAorMissing,Yes,In person early
0.567431642719463,77,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
15.0006466337489,23,yes,Independent,Yes,In person on election day
0.596495051189387,72,yes,Republican,Yes,In person early
0.564249532898228,57,yes,Independent,Yes,Voted by mail or absentee
1.43581260068972,81,yes,Democrat,Yes,In person early
1.11404989126645,42,NAorMissing,NAorMissing,No,Dontknow_skipped_notasked
0.254858623562799,50,NAorMissing,NAorMissing,Yes,Voted by mail or absentee
0.289917242507016,68,yes,Independent,Yes,In person early
1.99484347479391,29,yes,Independent,Yes,In person early
0.882180775371323,77,yes,Republican,Yes,In person on election day
0.211830044042756,59,yes,Republican,Yes,In person early
0.38189810560095,45,NAorMissing,NAorMissing,Yes,In person early
0.206007271136738,77,yes,Democrat,Yes,Voted by mail or absentee
1.42628960228795,60,yes,Independent,Yes,Voted by mail or absentee
0.439695412086699,73,NAorMissing,NAorMissing,Yes,In person early
0.545462408968222,67,yes,Republican,Yes,In person early
0.440820404904633,39,yes,Independent,Yes,In person early
